States,Transaction_Year,Quarters,District,Transaction_Type,Transaction_Count
arunachal-pradesh,2021,4,kurung kumey district,TOTAL,36028643.15543166
arunachal-pradesh,2021,4,anjaw district,TOTAL,77313027.11673045
arunachal-pradesh,2021,4,siang district,TOTAL,72065716.16878249
arunachal-pradesh,2021,4,lower siang district,TOTAL,69995156.90875632
arunachal-pradesh,2021,4,kra daadi district,TOTAL,42553945.301929176
arunachal-pradesh,2021,4,changlang district,TOTAL,403255246.4023236
arunachal-pradesh,2021,4,pakke kessang district,TOTAL,15848508.20917535
arunachal-pradesh,2021,4,dibang valley district,TOTAL,14284034.399703257
arunachal-pradesh,2021,4,west kameng district,TOTAL,765859269.2953706
arunachal-pradesh,2021,4,shi yomi district,TOTAL,19610548.431270048
arunachal-pradesh,2021,4,east siang district,TOTAL,450185173.037876
arunachal-pradesh,2021,4,upper subansiri district,TOTAL,226652835.3581027
arunachal-pradesh,2021,4,east kameng district,TOTAL,122366463.65672666
arunachal-pradesh,2021,4,lohit district,TOTAL,328942905.2553121
arunachal-pradesh,2021,4,lepa rada district,TOTAL,101798549.88186258
arunachal-pradesh,2021,4,tawang district,TOTAL,412396002.3197621
arunachal-pradesh,2021,4,namsai district,TOTAL,220513367.66283622
arunachal-pradesh,2021,2,lower dibang valley district,TOTAL,105552358.12192997
arunachal-pradesh,2021,2,lower subansiri district,TOTAL,120717472.89200453
arunachal-pradesh,2021,2,longding district,TOTAL,96566640.5347223
arunachal-pradesh,2021,2,west siang district,TOTAL,180700138.79997098
arunachal-pradesh,2021,2,kamle district,TOTAL,17345427.03524171
arunachal-pradesh,2021,2,upper siang district,TOTAL,89455180.0696969
arunachal-pradesh,2021,2,tirap district,TOTAL,144548683.3225929
arunachal-pradesh,2021,2,papum pare district,TOTAL,1501062555.477559
arunachal-pradesh,2021,2,kurung kumey district,TOTAL,27396796.623303153
arunachal-pradesh,2021,2,anjaw district,TOTAL,43475744.23676274
arunachal-pradesh,2021,2,siang district,TOTAL,52687221.42695154
arunachal-pradesh,2021,2,lower siang district,TOTAL,45499278.56988002
arunachal-pradesh,2021,2,kra daadi district,TOTAL,35998227.60012327
arunachal-pradesh,2021,2,changlang district,TOTAL,264031910.34894213
arunachal-pradesh,2021,2,pakke kessang district,TOTAL,13097426.072373278
arunachal-pradesh,2021,2,dibang valley district,TOTAL,9465919.622553768
arunachal-pradesh,2021,2,west kameng district,TOTAL,482626617.86575466
arunachal-pradesh,2021,2,shi yomi district,TOTAL,12166777.18507706
arunachal-pradesh,2021,2,east siang district,TOTAL,286839106.4541313
arunachal-pradesh,2021,2,upper subansiri district,TOTAL,131912938.7628825
arunachal-pradesh,2021,2,east kameng district,TOTAL,95352007.56231916
arunachal-pradesh,2021,2,lohit district,TOTAL,230495504.2475701
arunachal-pradesh,2021,2,lepa rada district,TOTAL,71336743.85611859
arunachal-pradesh,2021,2,tawang district,TOTAL,251025037.95363936
arunachal-pradesh,2021,2,namsai district,TOTAL,147069902.3522784
arunachal-pradesh,2021,3,lower dibang valley district,TOTAL,133788746.95473914
arunachal-pradesh,2021,3,lower subansiri district,TOTAL,142674452.19705147
arunachal-pradesh,2021,3,longding district,TOTAL,100698520.96035638
arunachal-pradesh,2021,3,west siang district,TOTAL,217065611.3332364
arunachal-pradesh,2021,3,kamle district,TOTAL,19140719.47908092
arunachal-pradesh,2021,3,upper siang district,TOTAL,114285857.14806488
arunachal-pradesh,2021,3,tirap district,TOTAL,143620525.85725695
arunachal-pradesh,2021,3,papum pare district,TOTAL,1995999756.3372893
arunachal-pradesh,2021,3,kurung kumey district,TOTAL,30935383.383134913
arunachal-pradesh,2021,3,anjaw district,TOTAL,69876730.14897071
arunachal-pradesh,2021,3,siang district,TOTAL,58453201.45572044
arunachal-pradesh,2021,3,lower siang district,TOTAL,46101622.757140934
arunachal-pradesh,2021,3,kra daadi district,TOTAL,32167939.60284054
arunachal-pradesh,2021,3,changlang district,TOTAL,319705502.42197955
arunachal-pradesh,2021,3,pakke kessang district,TOTAL,12416386.841288097
arunachal-pradesh,2021,3,dibang valley district,TOTAL,13284361.635290643
arunachal-pradesh,2021,3,west kameng district,TOTAL,658232385.7409549
arunachal-pradesh,2021,3,shi yomi district,TOTAL,17495021.72242897
arunachal-pradesh,2021,3,east siang district,TOTAL,368061706.2429154
arunachal-pradesh,2021,3,upper subansiri district,TOTAL,191353412.42695975
arunachal-pradesh,2021,3,east kameng district,TOTAL,102442240.26594694
arunachal-pradesh,2021,3,lohit district,TOTAL,275160751.4034922
arunachal-pradesh,2021,3,lepa rada district,TOTAL,72378628.44705966
arunachal-pradesh,2021,3,tawang district,TOTAL,365404078.3528414
arunachal-pradesh,2021,3,namsai district,TOTAL,177380632.18278244
arunachal-pradesh,2021,1,lower dibang valley district,TOTAL,90709108.52350861
arunachal-pradesh,2021,1,lower subansiri district,TOTAL,106591162.96103427
arunachal-pradesh,2021,1,longding district,TOTAL,75573420.97022958
arunachal-pradesh,2021,1,west siang district,TOTAL,138700637.29161483
arunachal-pradesh,2021,1,kamle district,TOTAL,11023767.702559106
arunachal-pradesh,2021,1,upper siang district,TOTAL,73026286.55263102
arunachal-pradesh,2021,1,tirap district,TOTAL,110593517.1462319
arunachal-pradesh,2021,1,papum pare district,TOTAL,1388723426.7156572
arunachal-pradesh,2021,1,kurung kumey district,TOTAL,22483754.80073421
arunachal-pradesh,2021,1,anjaw district,TOTAL,38844865.55268997
arunachal-pradesh,2021,1,siang district,TOTAL,42644184.41156319
arunachal-pradesh,2021,1,lower siang district,TOTAL,37929392.80129131
arunachal-pradesh,2021,1,kra daadi district,TOTAL,24326518.988243874
arunachal-pradesh,2021,1,changlang district,TOTAL,220167765.51868472
arunachal-pradesh,2021,1,pakke kessang district,TOTAL,8146941.7919960935
arunachal-pradesh,2021,1,dibang valley district,TOTAL,7949867.973505622
arunachal-pradesh,2021,1,west kameng district,TOTAL,384735272.8434415
arunachal-pradesh,2021,1,shi yomi district,TOTAL,6905518.17317189
arunachal-pradesh,2021,1,east siang district,TOTAL,253988360.79783517
arunachal-pradesh,2021,1,upper subansiri district,TOTAL,116973014.48753676
arunachal-pradesh,2021,1,east kameng district,TOTAL,77915774.21328105
arunachal-pradesh,2021,1,lohit district,TOTAL,198534806.934188
arunachal-pradesh,2021,1,lepa rada district,TOTAL,52794992.77695303
arunachal-pradesh,2021,1,tawang district,TOTAL,207859088.41115895
arunachal-pradesh,2021,1,namsai district,TOTAL,116637630.67690115
tripura,2019,4,unakoti district,TOTAL,54063293.815416425
tripura,2019,4,khowai district,TOTAL,55953879.30109074
tripura,2019,4,sepahijala district,TOTAL,126608014.74795961
tripura,2019,4,north tripura district,TOTAL,90362263.29445888
tripura,2019,4,dhalai district,TOTAL,79988122.4279602
tripura,2019,4,south tripura district,TOTAL,115116709.40717971
tripura,2019,4,gomati district,TOTAL,107373443.70576558
tripura,2019,4,west tripura district,TOTAL,585934433.558359
tripura,2019,2,unakoti district,TOTAL,29942709.57518096
tripura,2019,2,khowai district,TOTAL,39594573.11367641
tripura,2019,2,sepahijala district,TOTAL,91802336.89096056
tripura,2019,2,north tripura district,TOTAL,57253647.84893566
tripura,2019,2,dhalai district,TOTAL,57168085.150431305
tripura,2019,2,south tripura district,TOTAL,93657802.46878463
tripura,2019,2,gomati district,TOTAL,72233524.18215181
tripura,2019,2,west tripura district,TOTAL,400168803.61725503
tripura,2019,3,unakoti district,TOTAL,37601399.539157376
tripura,2019,3,khowai district,TOTAL,48267493.19735643
tripura,2019,3,sepahijala district,TOTAL,100769508.41196786
tripura,2019,3,north tripura district,TOTAL,71077675.08774427
tripura,2019,3,dhalai district,TOTAL,71345910.41205536
tripura,2019,3,south tripura district,TOTAL,99290824.56459549
tripura,2019,3,gomati district,TOTAL,87365263.29836246
tripura,2019,3,west tripura district,TOTAL,501659348.30598545
tripura,2019,1,unakoti district,TOTAL,28789584.83707358
tripura,2019,1,khowai district,TOTAL,41097809.268162064
tripura,2019,1,sepahijala district,TOTAL,79750942.69844744
tripura,2019,1,north tripura district,TOTAL,53359801.416677624
tripura,2019,1,dhalai district,TOTAL,57107027.86254052
tripura,2019,1,south tripura district,TOTAL,78239589.10235174
tripura,2019,1,gomati district,TOTAL,62247963.56023826
tripura,2019,1,west tripura district,TOTAL,356302222.87033004
tripura,2022,4,unakoti district,TOTAL,653255260.7593155
tripura,2022,4,khowai district,TOTAL,374619180.93378747
tripura,2022,4,sepahijala district,TOTAL,784953776.7829857
tripura,2022,4,north tripura district,TOTAL,940748505.5593312
tripura,2022,4,dhalai district,TOTAL,592125895.8754389
tripura,2022,4,south tripura district,TOTAL,743429832.5489745
tripura,2022,4,gomati district,TOTAL,606245959.1360532
tripura,2022,4,west tripura district,TOTAL,5757593406.558215
tripura,2022,2,unakoti district,TOTAL,380245834.42516845
tripura,2022,2,khowai district,TOTAL,314663693.9199481
tripura,2022,2,sepahijala district,TOTAL,703075146.3196069
tripura,2022,2,north tripura district,TOTAL,745615506.6452613
tripura,2022,2,dhalai district,TOTAL,545900041.1491123
tripura,2022,2,south tripura district,TOTAL,649809730.8825212
tripura,2022,2,gomati district,TOTAL,581885804.1766024
tripura,2022,2,west tripura district,TOTAL,2957075284.517075
tripura,2022,3,unakoti district,TOTAL,406385690.1014518
tripura,2022,3,khowai district,TOTAL,363263351.2108836
tripura,2022,3,sepahijala district,TOTAL,818757042.968861
tripura,2022,3,north tripura district,TOTAL,829909312.3103282
tripura,2022,3,dhalai district,TOTAL,618208457.2771137
tripura,2022,3,south tripura district,TOTAL,682522212.5858632
tripura,2022,3,gomati district,TOTAL,612183432.8798862
tripura,2022,3,west tripura district,TOTAL,4317123305.576752
tripura,2022,1,unakoti district,TOTAL,349475550.5366119
tripura,2022,1,khowai district,TOTAL,289652618.573128
tripura,2022,1,sepahijala district,TOTAL,636388326.2869308
tripura,2022,1,north tripura district,TOTAL,699778044.1822658
tripura,2022,1,dhalai district,TOTAL,501758621.1580514
tripura,2022,1,south tripura district,TOTAL,632737978.7888881
tripura,2022,1,gomati district,TOTAL,517368490.15875137
tripura,2022,1,west tripura district,TOTAL,2620170134.665219
tripura,2018,4,unakoti district,TOTAL,18120450.88253949
tripura,2018,4,khowai district,TOTAL,33718919.53354463
tripura,2018,4,sepahijala district,TOTAL,62851730.0512325
tripura,2018,4,north tripura district,TOTAL,44032488.77566351
tripura,2018,4,dhalai district,TOTAL,46429185.35186546
tripura,2018,4,south tripura district,TOTAL,66095950.12312652
tripura,2018,4,gomati district,TOTAL,48523976.18040443
tripura,2018,4,west tripura district,TOTAL,305112898.56606925
tripura,2018,2,unakoti district,TOTAL,6923396.262354778
tripura,2018,2,khowai district,TOTAL,12338889.10193297
tripura,2018,2,sepahijala district,TOTAL,23613654.490828905
tripura,2018,2,north tripura district,TOTAL,16015790.907680929
tripura,2018,2,dhalai district,TOTAL,15283111.134383248
tripura,2018,2,south tripura district,TOTAL,18977158.301921178
tripura,2018,2,gomati district,TOTAL,15955619.883351957
tripura,2018,2,west tripura district,TOTAL,127784098.633682
tripura,2018,3,unakoti district,TOTAL,19643274.575087894
tripura,2018,3,khowai district,TOTAL,21548759.427429266
tripura,2018,3,sepahijala district,TOTAL,39779005.11547229
tripura,2018,3,north tripura district,TOTAL,30157424.752639703
tripura,2018,3,dhalai district,TOTAL,31331691.36689817
tripura,2018,3,south tripura district,TOTAL,45613113.08085984
tripura,2018,3,gomati district,TOTAL,36259157.953162886
tripura,2018,3,west tripura district,TOTAL,229530961.76904225
tripura,2018,1,unakoti district,TOTAL,4349605.99414449
tripura,2018,1,khowai district,TOTAL,7242490.357963288
tripura,2018,1,sepahijala district,TOTAL,13224752.635975957
tripura,2018,1,north tripura district,TOTAL,10869174.626601541
tripura,2018,1,dhalai district,TOTAL,8812172.047209244
tripura,2018,1,south tripura district,TOTAL,13785118.334229637
tripura,2018,1,gomati district,TOTAL,11277259.25510255
tripura,2018,1,west tripura district,TOTAL,68418341.27939591
tripura,2020,4,unakoti district,TOTAL,156226431.56807107
tripura,2020,4,khowai district,TOTAL,156613600.32324535
tripura,2020,4,sepahijala district,TOTAL,336834539.2035086
tripura,2020,4,north tripura district,TOTAL,307732518.799576
tripura,2020,4,dhalai district,TOTAL,266253033.05323905
tripura,2020,4,south tripura district,TOTAL,347232002.6283551
tripura,2020,4,gomati district,TOTAL,291692706.480306
tripura,2020,4,west tripura district,TOTAL,1319546164.1650112
tripura,2020,2,unakoti district,TOTAL,78087527.62381232
tripura,2020,2,khowai district,TOTAL,87108349.82516634
tripura,2020,2,sepahijala district,TOTAL,189445992.22517106
tripura,2020,2,north tripura district,TOTAL,142793248.50751278
tripura,2020,2,dhalai district,TOTAL,139760407.46690515
tripura,2020,2,south tripura district,TOTAL,209028177.93741143
tripura,2020,2,gomati district,TOTAL,143272330.02195236
tripura,2020,2,west tripura district,TOTAL,779679849.9780351
tripura,2020,3,unakoti district,TOTAL,118957916.52995977
tripura,2020,3,khowai district,TOTAL,129761070.16067821
tripura,2020,3,sepahijala district,TOTAL,269350118.6330105
tripura,2020,3,north tripura district,TOTAL,207965073.7559021
tripura,2020,3,dhalai district,TOTAL,192403601.42055285
tripura,2020,3,south tripura district,TOTAL,270869695.8170734
tripura,2020,3,gomati district,TOTAL,214785928.09740338
tripura,2020,3,west tripura district,TOTAL,937726111.8013046
tripura,2020,1,unakoti district,TOTAL,65629411.24942416
tripura,2020,1,khowai district,TOTAL,73376986.42934099
tripura,2020,1,sepahijala district,TOTAL,153302286.84263223
tripura,2020,1,north tripura district,TOTAL,109976480.50529519
tripura,2020,1,dhalai district,TOTAL,99410788.98253483
tripura,2020,1,south tripura district,TOTAL,155003031.67681992
tripura,2020,1,gomati district,TOTAL,136218979.95952815
tripura,2020,1,west tripura district,TOTAL,795860840.742927
tripura,2021,4,unakoti district,TOTAL,289484907.9042663
tripura,2021,4,khowai district,TOTAL,254808204.6481812
tripura,2021,4,sepahijala district,TOTAL,570421104.1824098
tripura,2021,4,north tripura district,TOTAL,590088928.3209249
tripura,2021,4,dhalai district,TOTAL,448039146.77420795
tripura,2021,4,south tripura district,TOTAL,560735150.0701383
tripura,2021,4,gomati district,TOTAL,454492828.75278926
tripura,2021,4,west tripura district,TOTAL,2328859193.6465282
tripura,2021,2,unakoti district,TOTAL,174170768.10130727
tripura,2021,2,khowai district,TOTAL,164265842.95334023
tripura,2021,2,sepahijala district,TOTAL,361358159.019094
tripura,2021,2,north tripura district,TOTAL,351155989.2912202
tripura,2021,2,dhalai district,TOTAL,278586073.4183272
tripura,2021,2,south tripura district,TOTAL,365935947.9664031
tripura,2021,2,gomati district,TOTAL,309610328.7995062
tripura,2021,2,west tripura district,TOTAL,1463071251.4870775
tripura,2021,3,unakoti district,TOTAL,228625158.42425585
tripura,2021,3,khowai district,TOTAL,181900029.39183187
tripura,2021,3,sepahijala district,TOTAL,447581559.15148854
tripura,2021,3,north tripura district,TOTAL,454116633.31926054
tripura,2021,3,dhalai district,TOTAL,368906160.1985531
tripura,2021,3,south tripura district,TOTAL,414556972.4847057
tripura,2021,3,gomati district,TOTAL,372982272.5022316
tripura,2021,3,west tripura district,TOTAL,1895464982.709153
tripura,2021,1,unakoti district,TOTAL,161256237.6246628
tripura,2021,1,khowai district,TOTAL,160906168.90000182
tripura,2021,1,sepahijala district,TOTAL,365525453.40613097
tripura,2021,1,north tripura district,TOTAL,318074681.762841
tripura,2021,1,dhalai district,TOTAL,274079611.2937597
tripura,2021,1,south tripura district,TOTAL,357643996.07881093
tripura,2021,1,gomati district,TOTAL,295815100.00755715
tripura,2021,1,west tripura district,TOTAL,1402040320.719656
gujarat,2019,4,anand district,TOTAL,1236581489.6519775
gujarat,2019,4,jamnagar district,TOTAL,886972036.7121593
gujarat,2019,4,devbhumi dwarka district,TOTAL,260447399.14664584
gujarat,2019,4,rajkot district,TOTAL,2127782298.9078345
gujarat,2019,4,aravallis district,TOTAL,392592973.64206874
gujarat,2019,4,chhotaudepur district,TOTAL,134517377.84686953
gujarat,2019,4,botad district,TOTAL,283393816.3452396
gujarat,2019,4,bharuch district,TOTAL,2217755667.5707374
gujarat,2019,4,bhavnagar district,TOTAL,1243923188.7559557
gujarat,2019,4,junagadh district,TOTAL,403818838.9044242
gujarat,2019,4,mahesana district,TOTAL,1805374816.0740204
gujarat,2019,4,the dangs district,TOTAL,41820330.86439365
gujarat,2019,4,kheda district,TOTAL,786099096.2562544
gujarat,2019,4,surat district,TOTAL,9432189653.21497
gujarat,2019,4,porbandar district,TOTAL,176788698.8012622
gujarat,2019,4,gandhinagar district,TOTAL,2917516449.8289948
gujarat,2019,4,panch mahals district,TOTAL,502433000.8460094
gujarat,2019,4,narmada district,TOTAL,166344819.91780126
gujarat,2019,4,gir somnath district,TOTAL,413778689.95447534
gujarat,2019,4,valsad district,TOTAL,1666399666.2330923
gujarat,2019,4,mahisagar district,TOTAL,213139955.09822798
gujarat,2019,4,sabar kantha district,TOTAL,825447358.0033605
gujarat,2019,4,tapi district,TOTAL,246612300.12495482
gujarat,2019,4,vadodara district,TOTAL,5087285259.821402
gujarat,2019,4,banas kantha district,TOTAL,1918665318.491047
gujarat,2019,4,amreli district,TOTAL,508142052.510342
gujarat,2019,4,ahmadabad district,TOTAL,29657904578.49414
gujarat,2019,4,dohad district,TOTAL,342066810.7207962
gujarat,2019,4,navsari district,TOTAL,6831783124.753632
gujarat,2019,4,patan district,TOTAL,738645250.6057601
gujarat,2019,4,kachchh district,TOTAL,2070890492.2085972
gujarat,2019,4,surendranagar district,TOTAL,570428007.4862839
gujarat,2019,4,morbi district,TOTAL,583121237.1199065
gujarat,2019,2,anand district,TOTAL,709119537.7817588
