States,Transaction_Year,Quarters,District,Transaction_Type,Transaction_Count,Transaction_Amount
kerala,2022,3,thiruvananthapuram,TOTAL,11886964,16637313650.762661
kerala,2022,3,malappuram,TOTAL,11727280,15435401577.943787
kerala,2022,3,kozhikode,TOTAL,10298519,13830874892.026695
kerala,2022,3,thrissur,TOTAL,9037575,12908229884.950268
kerala,2022,3,kollam,TOTAL,7100622,10992059341.720556
kerala,2022,3,palakkad,TOTAL,6174837,9220755480.574833
kerala,2022,3,kottayam,TOTAL,5918541,8495120284.447549
kerala,2022,3,alappuzha,TOTAL,5705022,7973274496.748119
kerala,2022,3,kannur,TOTAL,5631041,8674487770.19761
kerala,2022,1,ernakulam,TOTAL,29451475,36915318572.07093
kerala,2022,1,malappuram,TOTAL,10270093,13968886082.9426
kerala,2022,1,kozhikode,TOTAL,9526680,13732159882.74073
kerala,2022,1,thiruvananthapuram,TOTAL,7747326,12106537679.278355
kerala,2022,1,thrissur,TOTAL,7612460,12265599938.768522
kerala,2022,1,kollam,TOTAL,4851496,8628660586.960697
kerala,2022,1,kannur,TOTAL,4837076,7882293599.260639
kerala,2022,1,palakkad,TOTAL,4504996,7445457072.7399845
kerala,2022,1,kottayam,TOTAL,4029330,6642441538.163084
kerala,2022,1,alappuzha,TOTAL,3687088,5795828219.423044
kerala,2018,4,ernakulam,TOTAL,1012043,1886966258.0311787
kerala,2018,4,kozhikode,TOTAL,492826,852029000.8762002
kerala,2018,4,thiruvananthapuram,TOTAL,475377,937541020.9487803
kerala,2018,4,malappuram,TOTAL,445963,712275700.16859
kerala,2018,4,thrissur,TOTAL,369941,669618693.0635448
kerala,2018,4,palakkad,TOTAL,278099,493228367.318028
kerala,2018,4,kottayam,TOTAL,244161,436012749.52668107
kerala,2018,4,kannur,TOTAL,221021,387384391.7983955
kerala,2018,4,kollam,TOTAL,201274,339663300.07618785
kerala,2018,4,alappuzha,TOTAL,180730,307021229.6677927
kerala,2018,2,ernakulam,TOTAL,521535,992297917.6619761
kerala,2018,2,malappuram,TOTAL,268993,394434596.38289905
kerala,2018,2,kozhikode,TOTAL,262368,432276266.4294082
kerala,2018,2,thiruvananthapuram,TOTAL,241695,447463532.2875792
kerala,2018,2,thrissur,TOTAL,194698,323326151.5548469
kerala,2018,2,palakkad,TOTAL,148865,247495543.94612932
kerala,2018,2,kottayam,TOTAL,132766,219583423.42327893
kerala,2018,2,kannur,TOTAL,123543,190249058.5368228
kerala,2018,2,kollam,TOTAL,107011,158093455.3837409
kerala,2018,2,alappuzha,TOTAL,101141,157158524.65667993
kerala,2018,3,ernakulam,TOTAL,731827,1317858232.2431176
kerala,2018,3,kozhikode,TOTAL,374581,602562108.7285002
kerala,2018,3,thiruvananthapuram,TOTAL,341861,663088952.7638565
kerala,2018,3,malappuram,TOTAL,323771,521343702.7156196
kerala,2018,3,thrissur,TOTAL,265041,447258554.15207183
kerala,2018,3,palakkad,TOTAL,201468,329702201.45452887
kerala,2018,3,kottayam,TOTAL,185591,294011177.4497337
kerala,2018,3,kannur,TOTAL,161613,256107072.92292744
kerala,2018,3,kollam,TOTAL,154891,237302294.1078105
kerala,2018,3,alappuzha,TOTAL,129138,208917711.7163746
kerala,2018,1,ernakulam,TOTAL,390006,630357709.4293847
kerala,2018,1,malappuram,TOTAL,239508,256416524.03733116
kerala,2018,1,kozhikode,TOTAL,206971,264216575.61410832
kerala,2018,1,thiruvananthapuram,TOTAL,172079,275202215.58875674
kerala,2018,1,thrissur,TOTAL,148871,200502461.32188034
kerala,2018,1,palakkad,TOTAL,119324,155278345.54067275
kerala,2018,1,kottayam,TOTAL,102446,132788590.21251318
kerala,2018,1,kannur,TOTAL,92260,112128543.07612991
kerala,2018,1,kollam,TOTAL,76713,93495184.48584011
kerala,2018,1,alappuzha,TOTAL,74941,95014765.51241212
kerala,2020,4,ernakulam,TOTAL,8950159,14375193240.80718
kerala,2020,4,kozhikode,TOTAL,3436777,5728144598.801697
kerala,2020,4,thiruvananthapuram,TOTAL,3376010,5574649734.488936
kerala,2020,4,malappuram,TOTAL,2988328,5198015036.320328
kerala,2020,4,thrissur,TOTAL,2628494,5026840469.302741
kerala,2020,4,kannur,TOTAL,1966681,3368866047.27071
kerala,2020,4,kollam,TOTAL,1917078,3346551214.334015
kerala,2020,4,palakkad,TOTAL,1675633,3102276857.5431166
kerala,2020,4,alappuzha,TOTAL,1562242,2495781952.4534736
kerala,2020,4,kottayam,TOTAL,1486474,2688432124.5928073
kerala,2020,2,ernakulam,TOTAL,4530511,9056027224.418602
kerala,2020,2,thiruvananthapuram,TOTAL,1742767,2599631080.6226444
kerala,2020,2,kozhikode,TOTAL,1566564,2243504596.608429
kerala,2020,2,thrissur,TOTAL,1351787,2341058567.044311
kerala,2020,2,malappuram,TOTAL,1257378,1803201659.9709346
kerala,2020,2,kannur,TOTAL,998243,1189750957.3159876
kerala,2020,2,kollam,TOTAL,893973,1193885128.3700097
kerala,2020,2,palakkad,TOTAL,893115,1291966407.5463247
kerala,2020,2,kottayam,TOTAL,761782,1204970922.4053957
kerala,2020,2,alappuzha,TOTAL,755556,942056560.3210676
kerala,2020,3,ernakulam,TOTAL,5931363,11683184896.523336
kerala,2020,3,kozhikode,TOTAL,2170142,3948266707.5358214
kerala,2020,3,thiruvananthapuram,TOTAL,2081035,3493171877.8317666
kerala,2020,3,malappuram,TOTAL,1898768,3664780939.0939474
kerala,2020,3,thrissur,TOTAL,1849073,3785405397.4936147
kerala,2020,3,kollam,TOTAL,1338722,2289595646.9909644
kerala,2020,3,kannur,TOTAL,1278504,2162452906.343422
kerala,2020,3,palakkad,TOTAL,1116331,2004283358.564612
kerala,2020,3,alappuzha,TOTAL,1034921,1556781058.1512263
kerala,2020,3,kottayam,TOTAL,1001447,1888052939.6003127
kerala,2020,1,ernakulam,TOTAL,5025201,8938376106.912516
kerala,2020,1,thiruvananthapuram,TOTAL,1957687,3050411160.545363
kerala,2020,1,kozhikode,TOTAL,1568774,2563142658.862935
kerala,2020,1,thrissur,TOTAL,1370029,2546348594.755377
kerala,2020,1,malappuram,TOTAL,1032834,1707013551.1569433
kerala,2020,1,kollam,TOTAL,773621,1132631398.2083387
kerala,2020,1,kottayam,TOTAL,752571,1330711260.7580514
kerala,2020,1,palakkad,TOTAL,715756,1196433777.4224691
kerala,2020,1,kannur,TOTAL,703334,1073577708.9427073
kerala,2020,1,alappuzha,TOTAL,655979,939182379.108365
kerala,2021,4,ernakulam,TOTAL,25306923,32778937436.49068
kerala,2021,4,malappuram,TOTAL,8689226,12215744694.721281
kerala,2021,4,kozhikode,TOTAL,8306264,12437421004.466856
kerala,2021,4,thiruvananthapuram,TOTAL,6802679,10882144450.411564
kerala,2021,4,thrissur,TOTAL,6471411,10748756930.39449
kerala,2021,4,kannur,TOTAL,4171542,6945109953.226888
kerala,2021,4,kollam,TOTAL,4107417,7277474405.384279
kerala,2021,4,palakkad,TOTAL,3813936,6473706354.941971
kerala,2021,4,kottayam,TOTAL,3504049,5843770525.961052
kerala,2021,4,alappuzha,TOTAL,3177335,5086522403.521093
kerala,2021,2,ernakulam,TOTAL,14177054,19704497753.319965
kerala,2021,2,kozhikode,TOTAL,4726028,7499008472.489387
kerala,2021,2,malappuram,TOTAL,4693842,7117221910.053398
kerala,2021,2,thiruvananthapuram,TOTAL,4154572,6743334746.137385
kerala,2021,2,thrissur,TOTAL,3881737,6752401585.982382
kerala,2021,2,kollam,TOTAL,2534369,4330614971.237995
kerala,2021,2,kannur,TOTAL,2477621,4226966852.6657553
kerala,2021,2,palakkad,TOTAL,2232317,3954891660.8379817
kerala,2021,2,kottayam,TOTAL,2131122,3543155910.9216585
kerala,2021,2,alappuzha,TOTAL,1921008,3048000026.8000603
kerala,2021,3,ernakulam,TOTAL,19207421,26757448740.357037
kerala,2021,3,malappuram,TOTAL,6691321,10228243297.037325
kerala,2021,3,kozhikode,TOTAL,6483184,10352351671.467161
kerala,2021,3,thiruvananthapuram,TOTAL,5427449,9208113081.714626
kerala,2021,3,thrissur,TOTAL,5059971,9074305921.546795
kerala,2021,3,kollam,TOTAL,3321904,6085539500.552663
kerala,2021,3,kannur,TOTAL,3200023,5705948607.452807
kerala,2021,3,palakkad,TOTAL,2841134,5273353074.481867
kerala,2021,3,kottayam,TOTAL,2719376,4787914328.51901
kerala,2021,3,alappuzha,TOTAL,2505822,4227398745.1447935
kerala,2021,1,ernakulam,TOTAL,13390058,18947291978.111584
kerala,2021,1,kozhikode,TOTAL,4287518,6990433691.332143
kerala,2021,1,malappuram,TOTAL,4147591,6618671647.034931
kerala,2021,1,thiruvananthapuram,TOTAL,3878020,6358411606.613166
kerala,2021,1,thrissur,TOTAL,3475629,6417811869.899821
kerala,2021,1,kollam,TOTAL,2127176,3821625432.235867
kerala,2021,1,kannur,TOTAL,2044936,3708267084.541333
kerala,2021,1,palakkad,TOTAL,1892633,3654239469.7430363
kerala,2021,1,kottayam,TOTAL,1808155,3236942550.7439046
kerala,2021,1,alappuzha,TOTAL,1681817,2825682876.840207
meghalaya,2019,4,east khasi hills,TOTAL,189936,413649820.0310261
meghalaya,2019,4,west garo hills,TOTAL,51137,104063298.1853754
meghalaya,2019,4,ribhoi,TOTAL,42953,90622918.2855494
meghalaya,2019,4,east jaintia hills,TOTAL,31575,61615652.49744396
meghalaya,2019,4,west jaintia hills,TOTAL,11750,16126169.373071242
meghalaya,2019,4,north garo hills,TOTAL,8449,11018090.113242699
meghalaya,2019,4,east garo hills,TOTAL,7811,11523924.1048165
meghalaya,2019,4,south west garo hills,TOTAL,7301,11722163.47943544
meghalaya,2019,4,south garo hills,TOTAL,7020,9901296.404344358
meghalaya,2019,4,west khasi hills,TOTAL,5296,8007467.1825601505
meghalaya,2019,2,east khasi hills,TOTAL,126665,274701980.60370815
meghalaya,2019,2,west garo hills,TOTAL,32077,70701852.43602182
meghalaya,2019,2,ribhoi,TOTAL,27488,61625177.51082603
meghalaya,2019,2,east jaintia hills,TOTAL,21325,43624217.35616365
meghalaya,2019,2,west jaintia hills,TOTAL,5226,9713762.898637522
meghalaya,2019,2,south west garo hills,TOTAL,4563,6981663.150095232
meghalaya,2019,2,east garo hills,TOTAL,3926,6785815.738085165
meghalaya,2019,2,north garo hills,TOTAL,3804,4329558.19180281
meghalaya,2019,2,south garo hills,TOTAL,3048,7076537.051932728
meghalaya,2019,2,west khasi hills,TOTAL,3012,4711717.239687435
meghalaya,2019,3,east khasi hills,TOTAL,156970,344129503.4634751
meghalaya,2019,3,west garo hills,TOTAL,45652,90390851.3262687
meghalaya,2019,3,ribhoi,TOTAL,36292,73979318.03570686
meghalaya,2019,3,east jaintia hills,TOTAL,28604,50090916.58164
meghalaya,2019,3,west jaintia hills,TOTAL,8947,11292434.23987686
meghalaya,2019,3,south west garo hills,TOTAL,6405,9676872.049848383
meghalaya,2019,3,north garo hills,TOTAL,6329,7479871.090316384
meghalaya,2019,3,east garo hills,TOTAL,5970,8134689.123280492
meghalaya,2019,3,south garo hills,TOTAL,4768,7846736.258536675
meghalaya,2019,3,west khasi hills,TOTAL,4604,6779362.1133165285
meghalaya,2019,1,east khasi hills,TOTAL,101662,201352082.70276013
meghalaya,2019,1,west garo hills,TOTAL,30087,58548564.168713726
meghalaya,2019,1,ribhoi,TOTAL,27304,55813436.16699862
meghalaya,2019,1,east jaintia hills,TOTAL,25054,46007520.563187
meghalaya,2019,1,west jaintia hills,TOTAL,5411,7594602.551824972
meghalaya,2019,1,south west garo hills,TOTAL,3819,4558241.545395774
meghalaya,2019,1,north garo hills,TOTAL,3816,4016398.1062618718
meghalaya,2019,1,west khasi hills,TOTAL,3646,5045464.405482588
meghalaya,2019,1,east garo hills,TOTAL,3529,6495149.290021526
meghalaya,2019,1,south garo hills,TOTAL,3146,7486873.33081286
meghalaya,2022,4,east khasi hills,TOTAL,2285868,4886013367.030625
meghalaya,2022,4,west garo hills,TOTAL,612945,1565478827.2720149
meghalaya,2022,4,ribhoi,TOTAL,416100,855262410.3336375
meghalaya,2022,4,east jaintia hills,TOTAL,252554,698736182.2686267
meghalaya,2022,4,west jaintia hills,TOTAL,81501,229129661.89603108
meghalaya,2022,4,east garo hills,TOTAL,59445,143293321.81485856
meghalaya,2022,4,south west garo hills,TOTAL,59231,150334364.85984024
meghalaya,2022,4,north garo hills,TOTAL,59149,130072498.39208946
meghalaya,2022,4,south garo hills,TOTAL,47478,134393051.37739396
meghalaya,2022,4,west khasi hills,TOTAL,41404,141954215.09290665
meghalaya,2022,2,east khasi hills,TOTAL,853333,2156500112.108344
meghalaya,2022,2,west garo hills,TOTAL,392151,1150602954.6389537
meghalaya,2022,2,ribhoi,TOTAL,337102,755786725.0698187
meghalaya,2022,2,east jaintia hills,TOTAL,193196,502640751.7922025
meghalaya,2022,2,west jaintia hills,TOTAL,56272,152394109.72808385
meghalaya,2022,2,east garo hills,TOTAL,46150,106793207.79406631
meghalaya,2022,2,north garo hills,TOTAL,44965,92496675.79074751
meghalaya,2022,2,south west garo hills,TOTAL,43006,118240788.93575428
meghalaya,2022,2,south garo hills,TOTAL,33680,92292848.0663783
meghalaya,2022,2,west khasi hills,TOTAL,31223,103764884.88347426
meghalaya,2022,3,east khasi hills,TOTAL,2924522,6137770373.209273
meghalaya,2022,3,west garo hills,TOTAL,508052,1283479556.413095
meghalaya,2022,3,ribhoi,TOTAL,400075,825278960.5336027
meghalaya,2022,3,east jaintia hills,TOTAL,241204,633317484.0750391
meghalaya,2022,3,west jaintia hills,TOTAL,62798,171112837.01348788
meghalaya,2022,3,south west garo hills,TOTAL,48898,121831916.04534972
meghalaya,2022,3,north garo hills,TOTAL,48727,107884419.55644782
meghalaya,2022,3,east garo hills,TOTAL,47047,99390252.25463584
meghalaya,2022,3,south garo hills,TOTAL,35206,88310719.84102406
meghalaya,2022,3,west khasi hills,TOTAL,29296,87822016.1025165
meghalaya,2022,1,east khasi hills,TOTAL,653082,1762837936.3129022
meghalaya,2022,1,west garo hills,TOTAL,325791,991586557.2279948
meghalaya,2022,1,ribhoi,TOTAL,257923,624403404.8028624
meghalaya,2022,1,east jaintia hills,TOTAL,169484,496156278.4387266
meghalaya,2022,1,west jaintia hills,TOTAL,49196,126597671.42735201
meghalaya,2022,1,south garo hills,TOTAL,43827,166412749.63292432
meghalaya,2022,1,east garo hills,TOTAL,42878,97659034.30770612
meghalaya,2022,1,north garo hills,TOTAL,42030,87894203.47088854
meghalaya,2022,1,south west garo hills,TOTAL,39644,98249285.49958463
meghalaya,2022,1,west khasi hills,TOTAL,36687,148090837.06952718
meghalaya,2018,4,east khasi hills,TOTAL,70386,167808906.77955163
meghalaya,2018,4,west garo hills,TOTAL,29000,52674487.37349704
meghalaya,2018,4,east jaintia hills,TOTAL,20614,37885027.674247645
meghalaya,2018,4,ribhoi,TOTAL,18294,42066652.87282289
meghalaya,2018,4,west jaintia hills,TOTAL,4693,7562803.76113517
meghalaya,2018,4,north garo hills,TOTAL,4011,4590211.2600644585
meghalaya,2018,4,south west garo hills,TOTAL,3950,4531236.407859931
meghalaya,2018,4,south garo hills,TOTAL,3037,6001319.09688588
meghalaya,2018,4,west khasi hills,TOTAL,2821,5962239.029920495
meghalaya,2018,4,east garo hills,TOTAL,2808,5832920.483690145
meghalaya,2018,2,east khasi hills,TOTAL,33966,61180700.47972991
meghalaya,2018,2,west garo hills,TOTAL,10651,19685429.154264543
meghalaya,2018,2,ribhoi,TOTAL,8761,14181827.919832248
meghalaya,2018,2,east jaintia hills,TOTAL,6004,13059945.843045246
meghalaya,2018,2,west jaintia hills,TOTAL,2232,2312980.3326936862
meghalaya,2018,2,south west garo hills,TOTAL,1767,1724404.6747075585
meghalaya,2018,2,north garo hills,TOTAL,1403,1278347.188045342
meghalaya,2018,2,south garo hills,TOTAL,1103,1553253.9322072896
meghalaya,2018,2,east garo hills,TOTAL,832,1032161.1690227182
meghalaya,2018,2,west khasi hills,TOTAL,742,684129.9552836155
meghalaya,2018,3,east khasi hills,TOTAL,54015,111173160.26256448
meghalaya,2018,3,west garo hills,TOTAL,17911,31488596.43937725
meghalaya,2018,3,ribhoi,TOTAL,13023,26072883.301655468
meghalaya,2018,3,east jaintia hills,TOTAL,11397,22683448.874125846
meghalaya,2018,3,west jaintia hills,TOTAL,3240,4571330.11958733
meghalaya,2018,3,south west garo hills,TOTAL,2740,4294444.4478258435
meghalaya,2018,3,north garo hills,TOTAL,2271,1976480.205681387
meghalaya,2018,3,south garo hills,TOTAL,2110,2467349.2565310476
meghalaya,2018,3,east garo hills,TOTAL,1323,1963470.7809556075
meghalaya,2018,3,west khasi hills,TOTAL,1228,2146208.196912882
meghalaya,2018,1,east khasi hills,TOTAL,23283,31807959.175373342
meghalaya,2018,1,west garo hills,TOTAL,7660,9199200.848858135
meghalaya,2018,1,ribhoi,TOTAL,6029,8736566.953918608
meghalaya,2018,1,east jaintia hills,TOTAL,4896,8299361.376028441
meghalaya,2018,1,west jaintia hills,TOTAL,3131,2812937.948004551
meghalaya,2018,1,west khasi hills,TOTAL,1079,1647761.3372907462
meghalaya,2018,1,north garo hills,TOTAL,922,652554.6654640209
meghalaya,2018,1,south west garo hills,TOTAL,798,1015597.2351604333
meghalaya,2018,1,east garo hills,TOTAL,749,781579.3759249721
meghalaya,2018,1,south garo hills,TOTAL,705,807410.0407250253
meghalaya,2020,4,east khasi hills,TOTAL,298622,777719090.1611657
meghalaya,2020,4,west garo hills,TOTAL,149536,362364387.96744514
meghalaya,2020,4,ribhoi,TOTAL,90879,223682008.03015277
meghalaya,2020,4,east jaintia hills,TOTAL,65059,162952261.01543325
meghalaya,2020,4,west jaintia hills,TOTAL,32267,55102701.174963415
meghalaya,2020,4,south west garo hills,TOTAL,24078,49584665.87626746
meghalaya,2020,4,east garo hills,TOTAL,23262,41847990.16447668
meghalaya,2020,4,south garo hills,TOTAL,22487,34586748.626706876
meghalaya,2020,4,north garo hills,TOTAL,22048,36801863.778283074
meghalaya,2020,4,west khasi hills,TOTAL,18440,41431802.48173465
meghalaya,2020,2,east khasi hills,TOTAL,294655,669450297.8938913
meghalaya,2020,2,west garo hills,TOTAL,107355,178844205.74639174
meghalaya,2020,2,ribhoi,TOTAL,60451,108416383.1511733
meghalaya,2020,2,east jaintia hills,TOTAL,50077,79110098.89726548
meghalaya,2020,2,west jaintia hills,TOTAL,26041,22356066.44251103
meghalaya,2020,2,south west garo hills,TOTAL,20761,21835410.253734995
meghalaya,2020,2,east garo hills,TOTAL,19865,19379120.258930385
meghalaya,2020,2,north garo hills,TOTAL,19393,16949021.845094834
meghalaya,2020,2,south garo hills,TOTAL,15934,18498464.712551527
meghalaya,2020,2,west khasi hills,TOTAL,14911,13551099.230221383
meghalaya,2020,3,east khasi hills,TOTAL,239307,571789473.606595
meghalaya,2020,3,west garo hills,TOTAL,117550,249575864.65120554
meghalaya,2020,3,ribhoi,TOTAL,64590,138771339.65408337
meghalaya,2020,3,east jaintia hills,TOTAL,52534,99669877.91499352
meghalaya,2020,3,west jaintia hills,TOTAL,28622,39860361.23642549
meghalaya,2020,3,south west garo hills,TOTAL,19536,31848167.460986283
meghalaya,2020,3,east garo hills,TOTAL,19353,30405909.14616639
meghalaya,2020,3,north garo hills,TOTAL,17943,23618250.656932067
meghalaya,2020,3,south garo hills,TOTAL,17171,23368652.17951659
meghalaya,2020,3,west khasi hills,TOTAL,15031,19820539.50357129
meghalaya,2020,1,east khasi hills,TOTAL,280817,712010339.1765578
meghalaya,2020,1,west garo hills,TOTAL,65263,130098803.74893945
meghalaya,2020,1,ribhoi,TOTAL,51789,109400759.46669218
meghalaya,2020,1,east jaintia hills,TOTAL,36855,76021760.04400355
meghalaya,2020,1,west jaintia hills,TOTAL,15784,22057088.945124794
meghalaya,2020,1,south west garo hills,TOTAL,10582,14322530.890240096
meghalaya,2020,1,south garo hills,TOTAL,10483,11902327.507517826
meghalaya,2020,1,east garo hills,TOTAL,10003,15050504.879497696
meghalaya,2020,1,north garo hills,TOTAL,9622,11664668.291425837
meghalaya,2020,1,west khasi hills,TOTAL,7569,12185453.500704024
meghalaya,2021,4,east khasi hills,TOTAL,602012,1647841435.7937279
meghalaya,2021,4,west garo hills,TOTAL,261543,746098768.1324025
meghalaya,2021,4,ribhoi,TOTAL,210094,495239611.1245396
meghalaya,2021,4,east jaintia hills,TOTAL,140522,371541323.51234245
meghalaya,2021,4,west jaintia hills,TOTAL,43460,98276171.06270258
meghalaya,2021,4,north garo hills,TOTAL,38565,88113799.75521982
meghalaya,2021,4,east garo hills,TOTAL,37744,79675265.12123142
meghalaya,2021,4,south west garo hills,TOTAL,35153,76249072.06112294
meghalaya,2021,4,west khasi hills,TOTAL,29960,108595108.91303806
meghalaya,2021,4,south garo hills,TOTAL,28989,89662812.04398018
meghalaya,2021,2,east khasi hills,TOTAL,386773,994348113.9313933
meghalaya,2021,2,west garo hills,TOTAL,174186,437555569.8453884
meghalaya,2021,2,ribhoi,TOTAL,111231,265892507.53668693
meghalaya,2021,2,east jaintia hills,TOTAL,87223,205906820.910982
meghalaya,2021,2,west jaintia hills,TOTAL,30529,53732989.3560653
meghalaya,2021,2,north garo hills,TOTAL,25028,37984069.23193222
meghalaya,2021,2,south west garo hills,TOTAL,24491,47526700.898553595
meghalaya,2021,2,east garo hills,TOTAL,24431,42603145.83447135
meghalaya,2021,2,south garo hills,TOTAL,21894,48819031.95729189
meghalaya,2021,2,west khasi hills,TOTAL,16590,41326043.50138934
meghalaya,2021,3,east khasi hills,TOTAL,475308,1267820067.2649465
meghalaya,2021,3,west garo hills,TOTAL,207635,550868915.1603696
meghalaya,2021,3,ribhoi,TOTAL,135524,337135306.83131677
meghalaya,2021,3,east jaintia hills,TOTAL,103142,254116660.02417076
meghalaya,2021,3,west jaintia hills,TOTAL,37590,71888903.26179792
meghalaya,2021,3,north garo hills,TOTAL,30790,56346103.94114269
meghalaya,2021,3,east garo hills,TOTAL,29654,54695590.9177565
meghalaya,2021,3,south west garo hills,TOTAL,28662,59140851.35546416
meghalaya,2021,3,south garo hills,TOTAL,23378,50417337.278425165
meghalaya,2021,3,west khasi hills,TOTAL,17524,45708478.00363463
meghalaya,2021,1,east khasi hills,TOTAL,322156,915771307.2291536
meghalaya,2021,1,west garo hills,TOTAL,133362,370492803.5429464
meghalaya,2021,1,ribhoi,TOTAL,98957,266571316.12978175
meghalaya,2021,1,east jaintia hills,TOTAL,70732,205454314.79640436
meghalaya,2021,1,west jaintia hills,TOTAL,24312,53826602.11269104
meghalaya,2021,1,south garo hills,TOTAL,19054,44351833.9562286
meghalaya,2021,1,north garo hills,TOTAL,18850,37908696.16305937
meghalaya,2021,1,south west garo hills,TOTAL,18591,41861206.69737828
meghalaya,2021,1,east garo hills,TOTAL,18473,40212217.23708049
meghalaya,2021,1,west khasi hills,TOTAL,16947,60183253.84696514
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,dadra and nagar haveli,TOTAL,465412,736360098.0195075
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,daman,TOTAL,282085,443588793.8632827
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,diu,TOTAL,21474,46692370.12824968
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,dadra and nagar haveli,TOTAL,276573,465450284.8957217
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,daman,TOTAL,183953,303607607.8232254
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,diu,TOTAL,29130,55383383.84612378
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,dadra and nagar haveli,TOTAL,385688,579621876.8486073
